source_product_id,source,1star_count,2star_count,3star_count,4star_count,5star_count,total_count,average_5star,average_pct
ESDE4GFBGSYAQG8Z,1,1,0,0,1,0,2,2.5,37.5
ESDE5MFDWYWFGJDJ,1,2,0,0,0,0,2,1.0,0.0
ESDE8P937VSHAPZD,1,3,0,1,8,10,22,4.0,75.0
ESDE9A8QX3CGMGE8,1,1,0,0,0,0,1,1.0,0.0
ESDEA2H4SESHY7GK,1,0,2,2,2,0,6,3.0,50.0
ESDEAM7QWQRUS9Z3,1,1,0,0,2,1,4,3.5,62.5
ESDEBHBPSB7EUFQE,1,0,0,0,2,4,6,4.667,91.675
ESDECJF7WMZDVAQK,1,3,1,4,1,4,13,3.154,53.85
ESDEE9FV9RNSREQ4,1,0,0,0,1,0,1,4.0,75.0
ESDEES7EEHRHVCF7,1,12,0,2,0,2,16,1.75,18.75
ESDEES7EZRDBSEAA,1,3,0,0,1,1,5,2.4,35.0
ESDEGNRRPMBUJ7GF,1,1,0,2,9,7,19,4.105,77.625
ESDEKRVVZZPMJNZ4,1,0,0,1,0,1,2,4.0,75.0
KJLE3R7TNJEFJGAS,1,2,0,1,0,0,3,1.667,16.675
KJLE4BD3EP9WYTCD,1,1,0,0,0,3,4,4.0,75.0
KJLE5GM7G2C5BFBZ,1,3,0,0,0,1,4,2.0,25.0
KJLE7UGX4QD8XXGX,1,1,0,0,0,0,1,1.0,0.0
KJLEAGGFZAANFG3S,1,4,0,0,2,1,7,2.429,35.725
KJLECFM9WHZXZGHG,1,1,0,0,0,0,1,1.0,0.0
KJLECU9AGWS95UD2,1,1,1,1,1,4,8,3.75,68.75
KJLEF5TXDKDEEFHR,1,0,0,0,1,2,3,4.667,91.675
KJLEFFCYVFRA7MZZ,1,1,0,0,1,1,3,3.333,58.325
KJLEFHYTKCSZ6GJP,1,5,1,1,0,2,9,2.222,30.55
KJLEG6ZKSTPCGMHT,1,4,1,0,0,1,6,1.833,20.825
KJLEG7GCMWXW92UC,1,7,0,3,0,1,11,1.909,22.725
KJLEG7PT3WVDXGWY,1,22,5,5,6,15,53,2.755,43.875
KJLEG7PTZ3HSNGX8,1,7,0,0,0,2,9,1.889,22.225
KJLEG8HEC3HTGYWT,1,1,0,0,0,1,2,3.0,50.0
KJLEGG7VJE4KMHUD,1,27,1,0,4,8,40,2.125,28.125
KJLEGKAS2RRQANMF,1,10,1,1,1,1,14,1.714,17.85
KJLEGKAS6UEZK27H,1,4,2,0,1,2,9,2.444,36.1
KJLEH7B8J5SBCWDB,1,4,0,0,1,0,5,1.6,15.0
KJLEHDCCDY2NSPGJ,1,2,0,0,2,2,6,3.333,58.325
KJLEHGR2VS7E47WM,1,21,2,5,7,6,41,2.39,34.75
KJLEHT8PGQHHM9VR,1,18,1,0,0,3,22,1.591,14.775
KJLEHVUUWVKTZW46,1,1,1,1,2,2,7,3.429,60.725
KJLEJB6ZPHMQRJQ8,1,6,1,0,1,0,8,1.5,12.5
KJLEKHECGZKZEYAA,1,0,1,0,0,0,1,2.0,25.0
MCRDW3YZWF7MGVUA,1,1,0,0,0,0,1,1.0,0.0
MCRE9HC3B7RNUHGE,1,0,1,0,0,0,1,2.0,25.0
MCREAF2ZTZFHZMZ6,1,1,0,1,1,0,3,2.667,41.675
MCRECYBZDBHUWTVH,1,1,0,1,0,2,4,3.5,62.5
MCRECYBZN9HXHZSR,1,8,0,0,1,1,10,1.7,17.5
MCREDNU5M8HYRK9Y,1,1,1,0,1,1,4,3.0,50.0
MCREEAMAAU8PG6EE,1,4,1,1,4,1,11,2.727,43.175
MCREF7MGG7PBTN9S,1,1,0,0,0,0,1,1.0,0.0
MCREHDS8SV7ESGVN,1,0,1,1,0,0,2,2.5,37.5
MCREHJ9QE2AHGGDP,1,1,0,0,0,0,1,1.0,0.0
MCREJ2VGPZJHV2KB,1,0,2,1,0,1,4,3.0,50.0
B000ORORO4,1,0,0,0,0,1,1,5.0,100.0
B006LXDV1A,1,0,1,1,2,4,8,4.125,78.125
B00791F3A0,1,5,0,0,0,4,9,2.778,44.45
B00853EXUM,1,1,0,0,0,0,1,1.0,0.0
B008X75CYQ,1,0,0,0,0,1,1,5.0,100.0
B00BMMUUI2,1,1,0,1,1,5,8,4.125,78.125
B00FVREVAW,1,0,0,0,0,1,1,5.0,100.0
B00K896D8Q,1,1,0,0,0,0,1,1.0,0.0
B00PQO6EDC,1,1,0,0,0,0,1,1.0,0.0
B00V6JJTAQ,1,0,0,0,0,1,1,5.0,100.0
B00XYGA8HC,1,1,1,0,0,0,2,1.5,12.5
B01658DXSG,1,2,1,0,0,0,3,1.333,8.325
B018KAYDKE,1,1,1,2,0,3,7,3.429,60.725
B0191AN2PY,1,0,0,1,0,1,2,4.0,75.0
B01ALYHUJS,1,3,0,1,2,1,7,2.714,42.85
B01B97PNZ4,1,5,0,0,0,1,6,1.667,16.675
B01DYD2UJI,1,0,0,0,0,1,1,5.0,100.0
B01ET104XI,1,4,2,0,0,1,7,1.857,21.425
B01F25HCFS,1,2,0,0,0,0,2,1.0,0.0
B01HGQX0LG,1,2,0,0,0,0,2,1.0,0.0
B01I2VCU6U,1,1,0,0,0,0,1,1.0,0.0
B01KCCIJ58,1,1,1,0,1,0,3,2.333,33.325
B01LYAFGRP,1,1,0,0,0,1,2,3.0,50.0
B01M7MO1U0,1,3,0,2,1,2,8,2.875,46.875
244937108,1,0,0,0,0,1,1,5.0,100.0
2145187845,1,0,0,0,0,2,2,5.0,100.0
783911087,1,0,0,1,0,0,1,3.0,50.0
42337616,1,1,0,0,1,0,2,2.5,37.5
751295160,1,2,0,0,1,0,3,2.0,25.0
1626068579,1,0,0,0,0,3,3,5.0,100.0
208886,1,0,0,0,0,1,1,5.0,100.0
514411379,1,0,0,0,2,2,4,4.5,87.5
787274304,1,0,0,2,0,1,3,3.667,66.675
621442142386,1,0,0,0,0,1,1,5.0,100.0
629678475741,1,2,0,0,0,5,7,3.857,71.425
632911877053,1,0,1,0,1,5,7,4.429,85.725
833548644,1,0,0,0,3,6,9,4.667,91.675
682563445141,1,0,0,0,0,1,1,5.0,100.0
686031391,1,0,0,0,0,2,2,5.0,100.0
30888,1,0,0,0,1,3,4,4.75,93.75
677724234657,1,1,0,0,0,0,1,1.0,0.0
682767416485,1,0,0,0,0,1,1,5.0,100.0
659771776773,1,0,0,1,0,5,6,4.667,91.675
620580915612,1,0,0,0,0,1,1,5.0,100.0
1476361998,1,0,0,0,2,3,5,4.6,90.0
1719666636,1,1,0,0,1,1,3,3.333,58.325
1035015968,1,0,0,1,1,1,3,4.0,75.0
652894044460,1,0,0,0,0,2,2,5.0,100.0
1188487725,1,1,0,0,0,1,2,3.0,50.0
661824764619,1,0,0,0,0,2,2,5.0,100.0
1454742269,1,0,0,0,0,1,1,5.0,100.0
1725173635,1,2,2,0,7,9,20,3.95,73.75
1185735132,1,2,0,0,6,0,8,3.25,56.25
1838559052,1,0,0,0,1,4,5,4.8,95.0
672225795378,1,0,0,1,0,2,3,4.333,83.325
1351089,1,1,0,0,0,0,1,1.0,0.0
678969534305,1,0,1,0,1,0,2,3.0,50.0
665890179973,1,0,0,1,1,0,2,3.5,62.5
232732,1,0,0,0,1,0,1,4.0,75.0
633515131384,1,0,0,0,1,3,4,4.75,93.75
670948243354,1,1,0,0,0,0,1,1.0,0.0
498672492,1,1,0,0,0,1,2,3.0,50.0
664885219735,1,0,0,0,0,2,2,5.0,100.0
215264,1,0,0,0,1,9,10,4.9,97.5
240167,1,0,0,0,1,1,2,4.5,87.5
173731,1,0,0,0,2,1,3,4.333,83.325
33232,1,0,0,0,1,0,1,4.0,75.0
30765,1,0,1,2,0,1,4,3.25,56.25
21320,1,0,0,0,0,3,3,5.0,100.0
22229,1,0,0,0,0,2,2,5.0,100.0
22341,1,0,0,0,2,0,2,4.0,75.0
ELRD96GNB4ZZGJG9,1,1,0,0,0,0,1,1.0,0.0
ELRDY9NBHAHCXHSE,1,2,0,0,0,0,2,1.0,0.0
ELRE22FQRXGXVQ63,1,2,0,0,0,0,2,1.0,0.0
ELRE292Z95KS7EPQ,1,0,0,0,1,2,3,4.667,91.675
ELRE292ZGHPCDVQX,1,1,0,0,0,0,1,1.0,0.0
ELRE292ZQFCVDVG5,1,1,0,0,0,0,1,1.0,0.0
ELRE3RJZQAAUTAGH,1,1,0,0,0,0,1,1.0,0.0
ELRE6Y3HMJ8BYD7Z,1,1,0,0,0,0,1,1.0,0.0
ELRE6YPWB7WHANG6,1,2,0,0,0,0,2,1.0,0.0
ELRE83FNNJPBHN24,1,1,0,0,0,0,1,1.0,0.0
ELREA5AUYACZRQPZ,1,0,1,0,0,0,1,2.0,25.0
ELREB7C4VVYHYJDP,1,1,0,0,0,0,1,1.0,0.0
ELREB7C52UHYKUWM,1,1,0,0,1,0,2,2.5,37.5
ELREC8932HGPKG9U,1,1,0,0,0,0,1,1.0,0.0
ELRECEJ8M7AGSGGZ,1,2,0,0,0,0,2,1.0,0.0
ELRED4YZGZRRJGQ3,1,1,0,0,0,0,1,1.0,0.0
ELREDWZ63PTUVERP,1,0,1,0,0,0,1,2.0,25.0
ELREFAZBYFXJGAGQ,1,1,0,1,0,1,3,3.0,50.0
ELREFBFEP5WDYHE8,1,0,0,2,0,1,3,3.667,66.675
ELREFHYSPCXTTNTA,1,1,0,0,0,1,2,3.0,50.0
ELREFUY4T84HH3HM,1,1,0,0,0,1,2,3.0,50.0
ELREHE5GZRPGM5ZF,1,1,0,0,1,0,2,2.5,37.5
ELREHSQ8HPZKYQZD,1,1,0,0,0,1,2,3.0,50.0
ELREJH3THGFB57KW,1,0,0,0,2,0,2,4.0,75.0
ELREJUH5RMGZVVHC,1,1,0,1,0,0,2,2.0,25.0
ELREJWCXQXUZ3GN7,1,1,0,0,3,2,6,3.833,70.825
ESDDQKWYM8HEZAGU,1,0,0,0,0,1,1,5.0,100.0
ESDDQSZWDYTM6CGR,1,0,0,1,2,1,4,4.0,75.0
ESDE2K3YTFQHSHME,1,1,0,0,0,0,1,1.0,0.0
ESDE3JNYNRYHWZFJ,1,0,0,0,1,0,1,4.0,75.0
ESDE4VPSZAFT5H7Q,1,1,0,0,1,2,4,3.75,68.75
ESDE5MFDZRZ65SP4,1,1,0,0,0,0,1,1.0,0.0
ESDE6P4HJMW7GUXH,1,0,0,0,2,0,2,4.0,75.0
ESDE73V2U82YYGY4,1,0,0,1,1,0,2,3.5,62.5
ESDE73V3UKSHBTGP,1,1,0,0,0,0,1,1.0,0.0
ESDEAEZEQVVBDJYJ,1,0,0,1,1,3,5,4.4,85.0
ESDEAXBWXMFHKHVS,1,2,0,0,1,8,11,4.182,79.55
ESDEAZ6FG6CNTMSX,1,0,0,1,0,1,2,4.0,75.0
ESDEB3FF7YQYY565,1,1,0,0,0,0,1,1.0,0.0
ESDEB63YAVGPR5UT,1,1,0,0,0,0,1,1.0,0.0
ESDEBGGRUZEHKESZ,1,0,0,0,2,1,3,4.333,83.325
ESDECFJG6MTPK8YF,1,1,0,0,0,0,1,1.0,0.0
ESDEDNYBNHBXSNYN,1,1,0,0,0,0,1,1.0,0.0
ESDEDSHFJ78DZC5G,1,0,0,0,0,1,1,5.0,100.0
ESDEE3KKMKF2WHG7,1,1,0,0,0,0,1,1.0,0.0
ESDEE3KKZGBAUSSC,1,1,0,0,0,0,1,1.0,0.0
ESDEEGBGGHXRWFK2,1,1,0,0,0,0,1,1.0,0.0
ESDEEKSYQZ5TFEFF,1,1,0,0,0,1,2,3.0,50.0
ESDEF3FJPMRVGQ5B,1,0,0,0,0,1,1,5.0,100.0
ESDEFPYPQHTYYKVR,1,1,0,0,0,1,2,3.0,50.0
ESDEFXZZEHGG8RER,1,1,0,0,0,0,1,1.0,0.0
ESDEFZYFV7VBDHZD,1,0,1,0,0,4,5,4.4,85.0
ESDEG77XH6G6PMCK,1,3,0,0,1,15,19,4.316,82.9
ESDEGAGZPM7CJYJK,1,2,0,0,0,0,2,1.0,0.0
ESDEGCWWBGDEHMUY,1,0,0,0,1,0,1,4.0,75.0
ESDEHGQM3H8UGSCG,1,1,0,0,0,0,1,1.0,0.0
ESDEJRYPZSHK8JTE,1,0,0,1,0,0,1,3.0,50.0
ESDEMHYSJRYF73PT,1,1,0,3,5,5,14,3.929,73.225
ESDEYFCYAWRWZ2FT,1,0,0,1,0,1,2,4.0,75.0
KJLDRG34VYUGHMNC,1,0,0,0,1,5,6,4.833,95.825
KJLE2PJ7AHJTHBFS,1,1,0,0,0,0,1,1.0,0.0
KJLE2ZKNZDWZYGA9,1,2,0,0,0,1,3,2.333,33.325
KJLE67Z4FPZG5CBT,1,4,0,0,1,2,7,2.571,39.275
KJLE8GCDJNND5W98,1,0,0,2,1,2,5,4.0,75.0
KJLE9Q6UG66NHMFV,1,3,0,0,0,0,3,1.0,0.0
KJLECFMTQJ6VUBZH,1,2,0,0,0,0,2,1.0,0.0
KJLECQBRHD7V2KT5,1,1,0,1,1,0,3,2.667,41.675
KJLEEP38QMAGUYFK,1,0,1,0,0,0,1,2.0,25.0
KJLEF7FZCQQHQK8W,1,1,0,0,0,0,1,1.0,0.0
KJLEFFHHFGBM5VNA,1,0,0,0,1,0,1,4.0,75.0
KJLEG8HEGEGJ3XHG,1,2,0,0,0,0,2,1.0,0.0
KJLEHAWJEVZ7ZKH8,1,1,0,0,0,0,1,1.0,0.0
KJLEHV5K7TCZXRJR,1,0,0,0,0,2,2,5.0,100.0
KJLEHYRUV5X4BDKF,1,1,0,0,0,0,1,1.0,0.0
KJLEJ27FQK3RZCNC,1,0,0,0,1,4,5,4.8,95.0
KJLEJBKPARDHU4DR,1,2,0,0,0,0,2,1.0,0.0
KJLEKBY3RUK4SXPH,1,5,1,0,0,0,6,1.167,4.175
KJLEKNCNVWGUYA3H,1,0,0,0,1,0,1,4.0,75.0
MCRE292ZFKRMYHFF,1,1,0,0,0,0,1,1.0,0.0
MCRE57ZQMVXYJYNG,1,1,0,0,0,0,1,1.0,0.0
MCRE5QU2JUBQE2M5,1,2,0,0,0,0,2,1.0,0.0
MCRE6WB2FYPZZKDN,1,0,0,0,0,2,2,5.0,100.0
MCRE8KUYQPEJQ5H6,1,1,0,0,0,0,1,1.0,0.0
MCREA95QYZHCRJJE,1,0,0,0,1,0,1,4.0,75.0
MCREBHYYZKBA4UZP,1,3,0,0,0,1,4,2.0,25.0
MCREBPRG8DZQRPTY,1,0,1,0,0,0,1,2.0,25.0
MCREBPRGKPNNEFQ3,1,2,1,0,0,0,3,1.333,8.325
MCREBTGEGGCGF3MQ,1,0,1,0,0,0,1,2.0,25.0
MCREDKU4ANRHEY7Q,1,1,0,0,0,0,1,1.0,0.0
MCREEB7Y5KSKP8TV,1,0,0,0,1,0,1,4.0,75.0
MCREF3FHPR8GVHRR,1,1,0,0,0,0,1,1.0,0.0
MCREF7MGYNYCB9HV,1,0,0,0,0,1,1,5.0,100.0
MCREH8G63YRRSHAF,1,0,0,0,0,1,1,5.0,100.0
MCREHAWA2GXVS5VF,1,4,0,0,0,0,4,1.0,0.0
MCREJGH9XTATXMUS,1,1,0,0,0,0,1,1.0,0.0
MCREYGVREDFYRBWG,1,0,0,0,1,0,1,4.0,75.0
B000ALDLJG,1,0,0,0,0,1,1,5.0,100.0
B001126YI8,1,1,0,0,0,0,1,1.0,0.0
B001KYRNAK,1,0,0,0,0,1,1,5.0,100.0
B002LFLVFK,1,0,0,0,1,0,1,4.0,75.0
B004BCVBKG,1,0,0,1,0,0,1,3.0,50.0
B004BCXEF6,1,1,0,0,0,0,1,1.0,0.0
B006HCJXBM,1,1,0,0,0,0,1,1.0,0.0
B008VSJFQ8,1,0,0,0,0,1,1,5.0,100.0
B009WI356C,1,0,0,0,0,1,1,5.0,100.0
B00AZQLPNU,1,0,0,0,0,2,2,5.0,100.0
B00B1DRA94,1,0,0,1,0,2,3,4.333,83.325
B00FVRECJW,1,1,0,0,0,0,1,1.0,0.0
B00GTB5VO4,1,1,0,0,0,0,1,1.0,0.0
B00HU31MFC,1,0,1,1,1,1,4,3.5,62.5
B00I3MDXYW,1,1,0,0,0,0,1,1.0,0.0
B00INT6PJ0,1,1,0,1,0,0,2,2.0,25.0
B00J9HSXA4,1,0,0,0,0,1,1,5.0,100.0
B00JTD1ZM6,1,1,0,0,0,0,1,1.0,0.0
B00K3ON5FK,1,3,0,0,0,1,4,2.0,25.0
B00L2T48CE,1,1,0,0,0,0,1,1.0,0.0
B00MA2024A,1,0,0,0,1,0,1,4.0,75.0
B00OPYOJ1S,1,0,0,0,1,4,5,4.8,95.0
B00OUY488C,1,0,0,0,0,1,1,5.0,100.0
B00TBIULRE,1,1,0,0,0,0,1,1.0,0.0
B00XEMC59A,1,0,0,0,0,1,1,5.0,100.0
B00XKTZ08A,1,1,0,0,0,0,1,1.0,0.0
B00XYELCEC,1,0,0,0,1,1,2,4.5,87.5
B00Y53ND34,1,0,0,0,0,1,1,5.0,100.0
B013EPHC76,1,1,1,1,1,3,7,3.571,64.275
B013GF71YS,1,1,0,0,0,0,1,1.0,0.0
B013UVAYIS,1,1,0,0,1,0,2,2.5,37.5
B015RTPYLI,1,2,0,0,0,0,2,1.0,0.0
B016UT0C9I,1,4,0,0,0,0,4,1.0,0.0
B01A6UZNQO,1,0,0,0,0,2,2,5.0,100.0
B01C42HYAK,1,0,0,0,0,2,2,5.0,100.0
B01CE47OXU,1,1,0,0,0,0,1,1.0,0.0
B01DNTKW66,1,0,1,0,0,1,2,3.5,62.5
B01DNTL08A,1,1,0,0,0,0,1,1.0,0.0
B01G3T5LT6,1,0,0,0,0,1,1,5.0,100.0
B01GEBDNW0,1,1,0,1,0,0,2,2.0,25.0
B01H70SMVE,1,1,0,0,0,0,1,1.0,0.0
B01IK3KG34,1,1,0,0,0,0,1,1.0,0.0
B01JZI3UQ8,1,0,0,0,0,2,2,5.0,100.0
B01LXR1HSR,1,0,0,0,1,0,1,4.0,75.0
B01LZ9EVT6,1,1,1,0,0,0,2,1.5,12.5
229027589,1,0,0,2,0,1,3,3.667,66.675
818032583,1,0,0,0,0,1,1,5.0,100.0
651575744083,1,0,0,0,2,0,2,4.0,75.0
629699678460,1,0,0,0,0,2,2,5.0,100.0
312145360,1,0,0,0,0,1,1,5.0,100.0
1424517796,1,0,0,0,0,1,1,5.0,100.0
832780130,1,0,0,0,0,1,1,5.0,100.0
345034712,1,0,0,1,0,0,1,3.0,50.0
76904150,1,0,0,0,0,1,1,5.0,100.0
614923928,1,0,0,0,0,1,1,5.0,100.0
1737744752,1,0,0,0,0,1,1,5.0,100.0
666395036562,1,0,0,0,0,2,2,5.0,100.0
670228308245,1,0,0,0,0,1,1,5.0,100.0
618477644944,1,0,0,0,1,0,1,4.0,75.0
623155985477,1,0,0,0,0,1,1,5.0,100.0
620569612644,1,0,0,0,0,1,1,5.0,100.0
662715393969,1,0,0,0,0,1,1,5.0,100.0
640644019729,1,0,0,1,0,0,1,3.0,50.0
665972133588,1,0,0,0,0,1,1,5.0,100.0
1257540,1,0,0,0,0,1,1,5.0,100.0
719766881,1,0,0,0,1,2,3,4.667,91.675
1643293665,1,0,0,0,0,2,2,5.0,100.0
317761887,1,1,0,0,0,0,1,1.0,0.0
1284449134,1,0,0,0,0,2,2,5.0,100.0
193712481,1,0,0,0,0,1,1,5.0,100.0
686459752508,1,0,0,0,1,0,1,4.0,75.0
636120314408,1,0,0,0,0,1,1,5.0,100.0
648197907151,1,0,0,0,0,1,1,5.0,100.0
680605853077,1,0,0,0,0,1,1,5.0,100.0
194926325,1,1,0,0,0,0,1,1.0,0.0
833654001,1,0,0,0,0,1,1,5.0,100.0
100566301,1,0,0,0,1,0,1,4.0,75.0
26051238,1,0,0,0,1,1,2,4.5,87.5
62678255,1,0,0,0,1,0,1,4.0,75.0
515181405,1,0,0,0,0,1,1,5.0,100.0
1351145,1,1,0,0,0,0,1,1.0,0.0
644662027261,1,0,0,0,0,1,1,5.0,100.0
1454956192,1,0,0,0,0,1,1,5.0,100.0
511898908,1,0,0,0,3,3,6,4.5,87.5
1808572615,1,0,0,1,1,1,3,4.0,75.0
1463849,1,0,0,0,1,0,1,4.0,75.0
637935015264,1,0,0,0,0,1,1,5.0,100.0
519160236,1,0,0,1,0,3,4,4.5,87.5
640366761447,1,0,0,0,0,1,1,5.0,100.0
633325496369,1,0,0,0,1,1,2,4.5,87.5
2078261243,1,0,0,1,1,0,2,3.5,62.5
629952649,1,0,0,0,0,2,2,5.0,100.0
621374252212,1,0,0,1,0,0,1,3.0,50.0
632312509402,1,0,0,0,0,1,1,5.0,100.0
200777,1,0,0,0,0,1,1,5.0,100.0
215261,1,0,0,0,0,1,1,5.0,100.0
201221,1,0,0,1,2,3,6,4.333,83.325
188804,1,0,0,0,1,0,1,4.0,75.0
21193,1,0,0,0,1,0,1,4.0,75.0
21268,1,0,0,0,0,1,1,5.0,100.0
ESDEE3KKZDZTJUKF,1,1,0,0,0,0,1,1.0,0.0
ESDEGAGZZ9NMH3FA,1,1,0,0,0,0,1,1.0,0.0
KJLEKHEVGYKAH8WG,1,1,0,0,0,0,1,1.0,0.0
B0032VJUX2,1,0,0,1,0,0,1,3.0,50.0
B00KCKEP4K,1,0,0,1,0,0,1,3.0,50.0
618558958661,1,0,0,1,0,0,1,3.0,50.0
658432662011,1,0,0,0,0,1,1,5.0,100.0
646662676713,1,0,0,0,1,0,1,4.0,75.0
ELRDKVD5HXGGEBYG,1,0,0,1,0,0,1,3.0,50.0
ESDE73V2YMHMFD9K,1,1,0,0,0,0,1,1.0,0.0
ESDEBSFYDBGTJC3D,1,1,0,0,0,0,1,1.0,0.0
KJLEKHE3VEM35RP5,1,0,0,1,0,0,1,3.0,50.0
B0050NVBLO,1,0,1,0,0,0,1,2.0,25.0
B008XNJXXQ,1,0,0,0,0,1,1,5.0,100.0
B00EI4CDMM,1,0,0,0,0,1,1,5.0,100.0
679064785541,1,0,0,0,0,1,1,5.0,100.0
681840380907,1,0,0,0,1,0,1,4.0,75.0
209521,1,0,0,0,0,1,1,5.0,100.0
28992,1,0,0,0,0,1,1,5.0,100.0
B006R1MM2A,1,1,0,0,0,0,1,1.0,0.0
B00DRE2YB4,1,1,0,0,0,0,1,1.0,0.0
B00DUBURVS,1,1,0,0,0,0,1,1.0,0.0
B011CFK1EG,1,0,0,1,0,0,1,3.0,50.0
B01HK455J4,1,0,0,1,0,0,1,3.0,50.0
B01LYZL1GJ,1,0,0,0,0,1,1,5.0,100.0
