Brand_name,TotalPositive__Reviews,Month,Year,positive
maybeline,19,5,2017,84.21052631578947
maybeline,10,6,2017,50.0
maybeline,5,7,2017,0.0
maybeline,16,8,2017,62.5
maybeline,21,9,2017,42.857142857142854
maybeline,20,10,2017,25.0
maybeline,9,11,2017,22.22222222222222
maybeline,70,12,2017,72.85714285714285
,4,6,2017,100.0
glam21,1,2,2017,0.0
glam21,14,3,2017,50.0
glam21,36,4,2017,72.22222222222221
glam21,10,5,2017,80.0
glam21,3,7,2017,100.0
glam21,6,8,2017,50.0
glam21,4,9,2017,100.0
glam21,11,10,2017,45.45454545454545
glam21,31,11,2017,61.29032258064516
glam21,28,12,2017,75.0
forteens,2,2,2017,50.0
forteens,1,4,2017,100.0
forteens,3,5,2017,66.66666666666666
forteens,1,6,2017,100.0
forteens,2,7,2017,100.0
forteens,2,9,2017,100.0
max,2,4,2017,0.0
max,2,8,2017,0.0
deborah,3,1,2017,100.0
deborah,18,2,2017,94.44444444444444
deborah,11,3,2017,72.72727272727273
deborah,27,4,2017,96.29629629629629
deborah,25,5,2017,100.0
deborah,20,6,2017,70.0
deborah,16,7,2017,100.0
deborah,16,8,2017,100.0
deborah,24,9,2017,75.0
deborah,9,10,2017,88.88888888888889
deborah,27,11,2017,96.29629629629629
deborah,3,12,2017,66.66666666666666
sivanna,3,2,2017,33.33333333333333
sivanna,1,4,2017,100.0
sivanna,1,5,2017,100.0
sivanna,1,6,2017,100.0
br,3,1,2017,66.66666666666666
br,9,2,2017,22.22222222222222
br,4,3,2017,75.0
br,11,5,2017,27.27272727272727
br,2,6,2017,0.0
br,2,7,2017,0.0
br,5,9,2017,20.0
br,6,10,2017,33.33333333333333
br,2,11,2017,0.0
makeup,226,1,2017,84.95575221238938
makeup,138,2,2017,92.7536231884058
makeup,157,3,2017,76.43312101910828
makeup,134,4,2017,89.55223880597015
makeup,197,5,2017,84.26395939086294
makeup,220,6,2017,80.45454545454545
makeup,252,7,2017,82.53968253968253
makeup,269,8,2017,81.41263940520446
makeup,286,9,2017,85.66433566433567
makeup,243,10,2017,88.88888888888889
makeup,256,11,2017,82.8125
makeup,270,12,2017,85.92592592592592
mua,4,2,2017,100.0
mua,5,4,2017,100.0
mua,2,5,2017,100.0
mua,2,6,2017,0.0
mua,1,7,2017,100.0
mua,6,10,2017,100.0
mua,3,11,2017,66.66666666666666
balm,4,3,2017,100.0
freedom,24,1,2017,95.83333333333334
freedom,7,2,2017,85.71428571428571
freedom,37,3,2017,91.8918918918919
freedom,16,4,2017,93.75
freedom,26,5,2017,92.3076923076923
freedom,43,6,2017,90.69767441860465
freedom,15,7,2017,66.66666666666666
freedom,26,8,2017,84.61538461538461
freedom,24,9,2017,87.5
freedom,24,10,2017,83.33333333333334
freedom,24,11,2017,100.0
freedom,36,12,2017,80.55555555555556
vlcc,12,1,2017,91.66666666666666
vlcc,11,2,2017,90.9090909090909
vlcc,2,3,2017,100.0
vlcc,8,4,2017,62.5
vlcc,3,5,2017,33.33333333333333
vlcc,5,6,2017,100.0
vlcc,4,7,2017,100.0
vlcc,17,8,2017,94.11764705882352
vlcc,19,9,2017,68.42105263157895
vlcc,25,10,2017,76.0
vlcc,23,11,2017,47.82608695652174
vlcc,10,12,2017,90.0
shahnaz,3,3,2017,100.0
shahnaz,2,5,2017,100.0
shahnaz,2,6,2017,0.0
mac,33,1,2017,87.87878787878788
mac,32,2,2017,87.5
mac,35,3,2017,68.57142857142857
