6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
224952
216415
102260
18430
809
40862
220214
6812
73011
108957
220094
220217
112646
158447
8951
216412
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
61723
6490
216421
24714
12217
14951
1290
216398
21888
182935
61688
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
61774
33421
61750
24690
36396
11836
61735
91016
113571
113546
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
1812
2316
156490
91120
61741
240167
13721
61794
140019
91098
61784
152409
19194
91123
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
87314
71325
200777
40887
29347
158753
200769
5607
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
173694
87308
173709
32567
216424
61767
24636
9471
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
131542
25246
216427
88522
115557
28708
63803
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
173731
41893
216433
40891
41906
41528
41895
90880
165870
152804
41890
234375
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
41887
27545
183264
90905
24808
82443
28704
190741
117186
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
220252
85524
115572
38608
182482
24811
3025
18789
81921
8543
173703
91181
120078
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
21124
37928
152715
87339
158813
82351
41888
2303
39827
6812
61750
173718
5607
24714
220252
221389
190686
224952
209521
209040
181589
65279
90696
18961
90826
81926
28848
