Brand_name,TotalPositive__Reviews,Month,Year,positive
biotique,297,2,2017,72.72727272727273
biotique,353,3,2017,86.40226628895185
biotique,282,4,2017,75.88652482269504
biotique,159,5,2017,75.47169811320755
biotique,221,6,2017,82.35294117647058
biotique,247,7,2017,72.46963562753037
biotique,227,8,2017,84.58149779735683
biotique,243,9,2017,79.42386831275721
biotique,376,10,2017,83.51063829787235
biotique,607,11,2017,85.50247116968698
biotique,588,12,2017,84.18367346938776
himalaya,14,1,2017,64.28571428571429
himalaya,3,4,2017,100.0
himalaya,3,5,2017,33.33333333333333
himalaya,20,6,2017,65.0
himalaya,32,7,2017,87.5
himalaya,29,8,2017,89.65517241379311
himalaya,71,9,2017,84.50704225352112
himalaya,98,10,2017,82.6530612244898
himalaya,94,11,2017,79.7872340425532
himalaya,217,12,2017,89.86175115207374
aroma,138,1,2017,88.40579710144928
aroma,94,2,2017,94.68085106382979
aroma,77,3,2017,96.1038961038961
aroma,159,4,2017,74.84276729559748
aroma,131,5,2017,80.91603053435115
aroma,108,6,2017,87.96296296296296
aroma,80,7,2017,77.5
aroma,93,8,2017,66.66666666666666
aroma,129,9,2017,90.69767441860465
aroma,143,10,2017,81.11888111888112
aroma,254,11,2017,87.79527559055119
aroma,263,12,2017,81.74904942965779
vaadi,25,1,2017,84.0
vaadi,84,2,2017,69.04761904761905
vaadi,50,3,2017,90.0
vaadi,27,4,2017,85.18518518518519
vaadi,78,5,2017,80.76923076923077
vaadi,46,6,2017,89.13043478260869
vaadi,22,7,2017,81.81818181818183
vaadi,49,8,2017,85.71428571428571
vaadi,47,9,2017,72.3404255319149
vaadi,67,10,2017,73.13432835820896
vaadi,76,11,2017,78.94736842105263
vaadi,112,12,2017,73.21428571428571
soulflower,169,1,2017,86.3905325443787
soulflower,129,2,2017,89.92248062015504
soulflower,56,3,2017,87.5
soulflower,113,4,2017,78.76106194690266
soulflower,37,5,2017,81.08108108108108
soulflower,22,6,2017,95.45454545454545
soulflower,56,7,2017,62.5
soulflower,130,8,2017,86.92307692307692
soulflower,70,9,2017,80.0
soulflower,35,10,2017,74.28571428571429
soulflower,76,11,2017,78.94736842105263
soulflower,113,12,2017,83.1858407079646
envy,10,1,2017,60.0
envy,36,2,2017,88.88888888888889
envy,31,3,2017,80.64516129032258
envy,29,4,2017,75.86206896551724
envy,81,5,2017,70.37037037037037
envy,85,6,2017,68.23529411764706
envy,71,7,2017,77.46478873239437
envy,106,8,2017,70.75471698113208
envy,69,9,2017,73.91304347826086
envy,55,10,2017,81.81818181818183
envy,84,11,2017,85.71428571428571
envy,210,12,2017,75.71428571428571
ponds,289,1,2017,87.88927335640139
ponds,251,2,2017,91.23505976095618
ponds,256,3,2017,87.5
ponds,185,4,2017,89.1891891891892
ponds,280,5,2017,89.64285714285715
ponds,388,6,2017,87.88659793814433
ponds,334,7,2017,85.62874251497006
ponds,414,8,2017,85.5072463768116
ponds,442,9,2017,85.97285067873304
ponds,343,10,2017,90.0874635568513
ponds,387,11,2017,90.95607235142118
ponds,301,12,2017,86.37873754152824
iba,27,1,2017,85.18518518518519
iba,8,2,2017,37.5
iba,4,3,2017,100.0
iba,33,4,2017,60.60606060606061
iba,11,5,2017,81.81818181818183
iba,11,6,2017,36.36363636363637
iba,28,7,2017,67.85714285714286
iba,31,8,2017,74.19354838709677
iba,3,9,2017,66.66666666666666
iba,34,10,2017,94.11764705882352
iba,29,11,2017,62.06896551724138
iba,97,12,2017,60.824742268041234
palmer,3,3,2017,100.0
palmer,8,5,2017,75.0
palmer,9,7,2017,77.77777777777779
palmer,12,9,2017,91.66666666666666
palmer,15,10,2017,86.66666666666667
palmer,45,11,2017,80.0
palmer,68,12,2017,82.35294117647058
merit,2,2,2017,100.0
merit,3,3,2017,100.0
merit,6,4,2017,83.33333333333334
merit,5,7,2017,100.0
merit,8,8,2017,87.5
merit,5,9,2017,60.0
merit,5,10,2017,100.0
merit,14,11,2017,100.0
merit,27,12,2017,100.0
parachute,19,1,2017,84.21052631578947
parachute,23,2,2017,91.30434782608695
parachute,27,3,2017,85.18518518518519
parachute,5,4,2017,20.0
parachute,5,5,2017,60.0
parachute,23,6,2017,95.65217391304348
parachute,13,7,2017,100.0
parachute,22,8,2017,81.81818181818183
parachute,12,9,2017,75.0
parachute,18,10,2017,94.44444444444444
parachute,49,11,2017,95.91836734693877
parachute,107,12,2017,72.89719626168224
dove,118,1,2017,80.50847457627118
dove,370,2,2017,76.48648648648648
dove,198,3,2017,92.92929292929293
dove,154,4,2017,85.06493506493507
dove,243,5,2017,62.55144032921811
dove,88,6,2017,72.72727272727273
dove,166,7,2017,88.55421686746988
dove,34,8,2017,88.23529411764706
dove,27,9,2017,81.48148148148148
dove,113,10,2017,91.1504424778761
dove,307,11,2017,79.47882736156352
dove,625,12,2017,80.16
revlon,7,1,2017,85.71428571428571
revlon,20,2,2017,85.0
revlon,9,4,2017,88.88888888888889
revlon,7,7,2017,85.71428571428571
revlon,1,9,2017,100.0
revlon,5,10,2017,60.0
revlon,12,11,2017,100.0
revlon,2,12,2017,100.0
lacto,30,1,2017,73.33333333333333
lacto,10,2,2017,70.0
lacto,28,3,2017,92.85714285714286
lacto,3,4,2017,100.0
lacto,17,5,2017,100.0
lacto,22,6,2017,95.45454545454545
lacto,24,7,2017,87.5
lacto,48,8,2017,89.58333333333334
lacto,122,9,2017,75.40983606557377
lacto,60,10,2017,80.0
lacto,65,11,2017,83.07692307692308
lacto,87,12,2017,81.60919540229885
plum,140,1,2017,87.85714285714286
plum,151,2,2017,83.44370860927152
plum,87,3,2017,63.2183908045977
plum,122,4,2017,78.68852459016394
plum,59,5,2017,79.66101694915254
plum,96,6,2017,63.541666666666664
plum,147,7,2017,74.14965986394559
plum,97,8,2017,68.04123711340206
plum,130,9,2017,76.92307692307693
plum,104,10,2017,66.34615384615384
plum,234,11,2017,77.35042735042735
plum,165,12,2017,80.60606060606061
nykaa,51,1,2017,74.50980392156863
nykaa,26,2,2017,73.07692307692307
nykaa,21,3,2017,80.95238095238095
nykaa,60,4,2017,80.0
nykaa,97,5,2017,80.41237113402062
nykaa,62,6,2017,70.96774193548387
nykaa,21,7,2017,76.19047619047619
nykaa,11,8,2017,54.54545454545454
nykaa,39,9,2017,79.48717948717949
nykaa,39,10,2017,74.35897435897436
nykaa,57,11,2017,75.43859649122807
nykaa,34,12,2017,61.76470588235294
the,76,1,2017,78.94736842105263
the,160,2,2017,83.125
the,232,3,2017,82.32758620689656
the,137,4,2017,83.94160583941606
the,236,5,2017,84.7457627118644
the,301,6,2017,81.3953488372093
the,375,7,2017,81.33333333333333
the,485,8,2017,80.61855670103093
the,543,9,2017,80.11049723756905
the,392,10,2017,81.12244897959184
the,911,11,2017,83.09549945115258
the,851,12,2017,83.43125734430082
innisfree,2,1,2017,50.0
innisfree,5,2,2017,60.0
innisfree,39,3,2017,69.23076923076923
innisfree,39,4,2017,69.23076923076923
innisfree,42,5,2017,76.19047619047619
innisfree,27,6,2017,62.96296296296296
innisfree,65,7,2017,73.84615384615385
innisfree,90,8,2017,62.22222222222222
innisfree,28,9,2017,100.0
innisfree,74,10,2017,87.83783783783784
innisfree,87,11,2017,86.20689655172413
innisfree,60,12,2017,80.0
park,5,1,2017,80.0
park,10,6,2017,90.0
park,15,7,2017,100.0
park,31,8,2017,96.7741935483871
park,14,9,2017,92.85714285714286
park,23,10,2017,95.65217391304348
park,26,11,2017,88.46153846153845
park,32,12,2017,93.75
avon,30,1,2017,70.0
avon,61,2,2017,85.24590163934425
avon,37,3,2017,89.1891891891892
avon,16,4,2017,100.0
avon,28,5,2017,75.0
avon,30,6,2017,80.0
avon,42,7,2017,73.80952380952381
avon,37,8,2017,86.48648648648648
avon,68,9,2017,79.41176470588235
avon,66,10,2017,77.27272727272727
avon,46,11,2017,80.43478260869566
avon,64,12,2017,81.25
rexona,41,9,2017,100.0
rexona,63,10,2017,82.53968253968253
rexona,38,11,2017,71.05263157894737
rexona,24,12,2017,91.66666666666666
giorgio,4,2,2017,100.0
giorgio,7,3,2017,100.0
giorgio,13,6,2017,69.23076923076923
giorgio,7,7,2017,71.42857142857143
giorgio,8,10,2017,100.0
giorgio,8,11,2017,37.5
giorgio,2,12,2017,100.0
v,16,1,2017,93.75
v,7,2,2017,100.0
v,8,3,2017,75.0
v,2,4,2017,0.0
v,13,5,2017,84.61538461538461
v,8,8,2017,62.5
v,5,9,2017,100.0
v,4,10,2017,0.0
v,6,12,2017,83.33333333333334
o3,8,1,2017,100.0
o3,29,2,2017,89.65517241379311
o3,4,3,2017,100.0
o3,4,5,2017,100.0
o3,5,6,2017,80.0
o3,3,8,2017,100.0
o3,5,10,2017,80.0
o3,6,12,2017,100.0
paco,13,9,2017,92.3076923076923
paco,13,10,2017,92.3076923076923
paco,7,12,2017,57.14285714285714
titan,10,1,2017,90.0
titan,23,2,2017,69.56521739130434
titan,2,3,2017,50.0
titan,26,4,2017,92.3076923076923
titan,10,5,2017,80.0
titan,21,6,2017,52.38095238095239
titan,11,7,2017,100.0
titan,54,8,2017,81.48148148148148
titan,115,9,2017,73.91304347826086
titan,22,10,2017,90.9090909090909
titan,33,11,2017,66.66666666666666
titan,19,12,2017,68.42105263157895
enchanteur,14,3,2017,85.71428571428571
enchanteur,5,4,2017,40.0
enchanteur,3,5,2017,33.33333333333333
enchanteur,32,6,2017,75.0
enchanteur,23,7,2017,78.26086956521739
enchanteur,21,8,2017,66.66666666666666
enchanteur,15,9,2017,73.33333333333333
enchanteur,62,10,2017,82.25806451612904
enchanteur,41,11,2017,85.36585365853658
enchanteur,61,12,2017,77.04918032786885
joy,24,10,2017,95.83333333333334
forest,18,1,2017,100.0
forest,38,2,2017,73.68421052631578
forest,29,3,2017,48.275862068965516
forest,29,4,2017,93.10344827586206
forest,36,5,2017,86.11111111111111
forest,17,6,2017,82.35294117647058
forest,33,7,2017,60.60606060606061
forest,31,8,2017,77.41935483870968
forest,47,9,2017,68.08510638297872
forest,52,10,2017,69.23076923076923
forest,76,11,2017,78.94736842105263
forest,23,12,2017,100.0
mamaearth,169,6,2017,87.57396449704143
mamaearth,120,8,2017,81.66666666666667
mamaearth,6,9,2017,100.0
mamaearth,69,10,2017,84.05797101449275
mamaearth,3,11,2017,66.66666666666666
mamaearth,13,12,2017,69.23076923076923
kaya,28,1,2017,85.71428571428571
kaya,25,2,2017,44.0
kaya,29,3,2017,68.96551724137932
kaya,82,4,2017,73.17073170731707
kaya,43,5,2017,62.7906976744186
kaya,60,6,2017,83.33333333333334
kaya,81,7,2017,90.12345679012346
kaya,68,8,2017,80.88235294117648
kaya,35,9,2017,68.57142857142857
kaya,30,10,2017,80.0
kaya,47,11,2017,82.97872340425532
kaya,34,12,2017,79.41176470588235
calvin,5,1,2017,80.0
calvin,20,3,2017,75.0
calvin,8,4,2017,87.5
calvin,11,6,2017,90.9090909090909
calvin,5,7,2017,80.0
calvin,8,8,2017,75.0
calvin,9,9,2017,88.88888888888889
calvin,17,10,2017,94.11764705882352
calvin,6,11,2017,50.0
calvin,33,12,2017,78.78787878787878
estee,9,4,2017,44.44444444444444
estee,2,5,2017,100.0
estee,5,9,2017,100.0
estee,19,11,2017,89.47368421052632
estee,15,12,2017,86.66666666666667
vanesa,10,2,2017,80.0
vanesa,16,3,2017,25.0
vanesa,24,4,2017,83.33333333333334
vanesa,9,5,2017,88.88888888888889
vanesa,19,6,2017,89.47368421052632
vanesa,13,7,2017,92.3076923076923
vanesa,33,8,2017,81.81818181818183
vanesa,26,9,2017,61.53846153846154
vanesa,15,10,2017,86.66666666666667
vanesa,27,11,2017,77.77777777777779
vanesa,69,12,2017,68.11594202898551
oriflame,8,8,2017,100.0
oriflame,2,9,2017,100.0
oriflame,4,10,2017,75.0
oriflame,9,11,2017,66.66666666666666
oriflame,12,12,2017,100.0
cinthol,44,1,2017,61.36363636363637
cinthol,14,2,2017,78.57142857142857
cinthol,26,3,2017,88.46153846153845
cinthol,11,5,2017,90.9090909090909
cinthol,3,6,2017,66.66666666666666
cinthol,52,8,2017,53.84615384615385
cinthol,16,9,2017,43.75
cinthol,55,10,2017,78.18181818181819
cinthol,44,11,2017,56.81818181818182
cinthol,28,12,2017,89.28571428571429
vedic,53,1,2017,58.490566037735846
vedic,5,2,2017,80.0
vedic,4,3,2017,75.0
vedic,11,4,2017,90.9090909090909
vedic,24,5,2017,62.5
vedic,21,6,2017,76.19047619047619
vedic,2,7,2017,0.0
vedic,15,8,2017,100.0
vedic,5,9,2017,60.0
vedic,17,10,2017,94.11764705882352
vedic,22,11,2017,81.81818181818183
vedic,15,12,2017,86.66666666666667
davidoff,8,1,2017,75.0
davidoff,3,2,2017,33.33333333333333
davidoff,10,3,2017,70.0
davidoff,4,4,2017,100.0
davidoff,20,5,2017,100.0
davidoff,7,6,2017,71.42857142857143
davidoff,7,7,2017,42.857142857142854
davidoff,2,8,2017,100.0
davidoff,10,9,2017,90.0
davidoff,4,10,2017,100.0
davidoff,8,11,2017,100.0
davidoff,2,12,2017,100.0
elizabeth,18,9,2017,100.0
elizabeth,10,10,2017,80.0
elizabeth,7,11,2017,71.42857142857143
engage,8,5,2017,87.5
engage,19,8,2017,63.1578947368421
engage,7,9,2017,100.0
engage,11,10,2017,90.9090909090909
engage,3,11,2017,33.33333333333333
engage,32,12,2017,84.375
juicy,39,1,2017,92.3076923076923
juicy,20,3,2017,85.0
juicy,12,4,2017,91.66666666666666
juicy,17,5,2017,76.47058823529412
juicy,10,6,2017,40.0
juicy,11,10,2017,81.81818181818183
juicy,16,11,2017,43.75
juicy,24,12,2017,62.5
aromamagic,3,1,2017,0.0
aromamagic,6,3,2017,100.0
aromamagic,5,4,2017,100.0
aromamagic,22,5,2017,95.45454545454545
aromamagic,2,7,2017,100.0
aromamagic,8,8,2017,50.0
aromamagic,9,11,2017,77.77777777777779
aromamagic,11,12,2017,72.72727272727273
palmers,34,1,2017,73.52941176470588
palmers,7,2,2017,100.0
palmers,10,3,2017,90.0
palmers,3,5,2017,100.0
palmers,5,7,2017,100.0
palmers,5,8,2017,40.0
palmers,9,11,2017,100.0
faces,2,7,2017,100.0
faces,5,10,2017,100.0
faces,13,11,2017,53.84615384615385
denver,6,1,2017,50.0
denver,11,2,2017,100.0
denver,10,3,2017,60.0
denver,7,5,2017,100.0
denver,7,6,2017,100.0
denver,2,7,2017,50.0
denver,7,8,2017,85.71428571428571
denver,11,9,2017,90.9090909090909
denver,2,10,2017,100.0
denver,8,11,2017,62.5
denver,2,12,2017,50.0
sebamed,4,1,2017,50.0
sebamed,10,2,2017,100.0
sebamed,14,3,2017,78.57142857142857
sebamed,7,5,2017,85.71428571428571
sebamed,10,6,2017,90.0
sebamed,4,8,2017,100.0
sebamed,8,9,2017,75.0
sebamed,12,10,2017,75.0
sebamed,3,11,2017,100.0
sebamed,4,12,2017,75.0
nike,5,2,2017,100.0
nike,2,4,2017,100.0
nike,6,5,2017,83.33333333333334
nike,5,7,2017,40.0
nike,2,8,2017,100.0
nike,7,10,2017,85.71428571428571
nike,21,11,2017,80.95238095238095
nike,15,12,2017,80.0
daily,2,5,2017,100.0
daily,3,11,2017,66.66666666666666
lanvin,7,10,2017,100.0
lanvin,19,11,2017,68.42105263157895
fabindia,10,1,2017,100.0
fabindia,21,3,2017,76.19047619047619
fabindia,22,4,2017,90.9090909090909
fabindia,7,5,2017,71.42857142857143
fabindia,3,7,2017,100.0
fabindia,5,9,2017,100.0
fabindia,5,10,2017,60.0
fabindia,7,11,2017,42.857142857142854
fabindia,6,12,2017,100.0
swiss,10,1,2017,70.0
swiss,24,6,2017,79.16666666666666
swiss,6,7,2017,66.66666666666666
swiss,8,9,2017,75.0
swiss,2,11,2017,50.0
boroplus,9,2,2017,77.77777777777779
boroplus,8,3,2017,100.0
boroplus,5,8,2017,100.0
boroplus,3,10,2017,66.66666666666666
boroplus,5,12,2017,40.0
yardley,8,2,2017,50.0
yardley,14,3,2017,92.85714285714286
yardley,23,5,2017,86.95652173913044
yardley,32,6,2017,84.375
yardley,2,7,2017,100.0
yardley,14,8,2017,50.0
yardley,22,9,2017,77.27272727272727
yardley,9,10,2017,88.88888888888889
yardley,31,11,2017,87.09677419354838
yardley,22,12,2017,90.9090909090909
natural,4,2,2017,75.0
natural,10,3,2017,30.0
natural,16,4,2017,56.25
natural,6,5,2017,50.0
natural,1,8,2017,0.0
natural,2,10,2017,100.0
natural,3,11,2017,66.66666666666666
ylg,3,8,2017,100.0
ylg,3,10,2017,100.0
ralph,7,7,2017,57.14285714285714
ralph,5,8,2017,100.0
ralph,6,9,2017,100.0
ralph,5,11,2017,100.0
ralph,2,12,2017,100.0
fogg,3,1,2017,100.0
fogg,3,4,2017,66.66666666666666
fogg,1,6,2017,100.0
fogg,3,7,2017,66.66666666666666
fogg,5,8,2017,60.0
fogg,1,10,2017,100.0
fogg,4,11,2017,100.0
natio,3,1,2017,100.0
natio,6,3,2017,100.0
natio,3,4,2017,0.0
kiehl,4,3,2017,100.0
kiehl,8,4,2017,100.0
kiehl,4,6,2017,100.0
kiehl,3,9,2017,100.0
kiehl,4,10,2017,100.0
united,4,9,2017,100.0
united,12,11,2017,66.66666666666666
united,8,12,2017,87.5
all,7,2,2017,100.0
all,2,3,2017,0.0
all,13,4,2017,76.92307692307693
all,5,5,2017,80.0
all,7,6,2017,71.42857142857143
all,5,8,2017,60.0
all,5,10,2017,100.0
just,11,2,2017,72.72727272727273
just,17,3,2017,88.23529411764706
just,7,4,2017,100.0
just,4,5,2017,100.0
just,25,6,2017,72.0
just,14,7,2017,100.0
just,11,10,2017,100.0
just,5,11,2017,60.0
dermalogica,3,6,2017,100.0
dermalogica,12,8,2017,100.0
roses,9,1,2017,88.88888888888889
roses,2,2,2017,100.0
roses,11,3,2017,90.9090909090909
roses,1,6,2017,100.0
clinique,7,1,2017,100.0
clinique,4,2,2017,75.0
clinique,20,3,2017,90.0
clinique,11,4,2017,81.81818181818183
clinique,1,5,2017,100.0
clinique,6,6,2017,83.33333333333334
clinique,16,7,2017,100.0
puresense,11,2,2017,90.9090909090909
puresense,5,6,2017,100.0
puresense,15,7,2017,86.66666666666667
puresense,9,8,2017,66.66666666666666
puresense,13,11,2017,84.61538461538461
puresense,25,12,2017,80.0
givenchy,3,10,2017,100.0
biocare,2,4,2017,100.0
biocare,19,7,2017,73.68421052631578
biocare,3,8,2017,100.0
biocare,12,12,2017,100.0
pucelle,4,5,2017,50.0
pucelle,7,9,2017,57.14285714285714
pucelle,6,11,2017,100.0
pucelle,7,12,2017,71.42857142857143
vivel,8,2,2017,100.0
vivel,3,8,2017,100.0
vivel,6,11,2017,66.66666666666666
archies,6,8,2017,100.0
archies,9,9,2017,100.0
archies,18,10,2017,77.77777777777779
shahnaz,6,4,2017,100.0
axe,2,1,2017,100.0
axe,1,2,2017,100.0
axe,3,4,2017,66.66666666666666
axe,7,6,2017,71.42857142857143
axe,14,8,2017,42.857142857142854
axe,4,11,2017,100.0
garnier,9,11,2017,100.0
garnier,452,12,2017,79.42477876106194
carolina,17,9,2017,100.0
carolina,14,10,2017,78.57142857142857
carolina,8,11,2017,100.0
colorbar,2,9,2017,100.0
colorbar,9,10,2017,100.0
colorbar,10,11,2017,80.0
colorbar,6,12,2017,100.0
bvlgari,11,10,2017,63.63636363636363
bvlgari,15,12,2017,93.33333333333333
marc,5,2,2017,100.0
marc,6,3,2017,83.33333333333334
marc,1,4,2017,0.0
marc,13,5,2017,61.53846153846154
marc,3,7,2017,33.33333333333333
marc,3,8,2017,100.0
marc,8,9,2017,100.0
marc,5,10,2017,80.0
marc,4,11,2017,100.0
marc,3,12,2017,100.0
jimmy,15,12,2017,66.66666666666666
khadi,4,8,2017,100.0
khadi,16,12,2017,68.75
chloe,8,2,2017,75.0
chloe,3,5,2017,66.66666666666666
chloe,2,6,2017,100.0
chloe,7,7,2017,100.0
chloe,1,12,2017,100.0
nautica,4,12,2017,0.0
india,4,5,2017,100.0
coach,2,9,2017,100.0
coach,18,10,2017,55.55555555555556
coach,2,12,2017,100.0
roberto,1,2,2017,100.0
roberto,7,3,2017,71.42857142857143
roberto,2,6,2017,50.0
roberto,2,9,2017,100.0
mac,4,3,2017,50.0
eva,5,4,2017,100.0
eva,13,5,2017,100.0
eva,7,8,2017,100.0
eva,9,10,2017,77.77777777777779
kamasutra,1,12,2017,0.0
panache,7,1,2017,85.71428571428571
panache,8,3,2017,75.0
disney,4,11,2017,100.0
votre,5,1,2017,60.0
coloressence,15,11,2017,93.33333333333333
coloressence,6,12,2017,33.33333333333333
skin,5,5,2017,80.0
skin,22,6,2017,90.9090909090909
skin,20,7,2017,95.0
montblanc,1,10,2017,100.0
